Name	Formula	SMILES	Mass	Source	ID
NCGC00384896-01!3-[6,12,22-tris(2-amino-2-oxoethyl)-19-(hydroxymethyl)-9-[(4-hydroxyphenyl)methyl]-16-(11-methyltridecyl)-2,5,8,11,14,18,21,24-octaoxo-1,4,7,10,13,17,20,23-octazabicyclo[23.3.0]octacosan-3-yl]propanamide	C51H80N12O14	CCC(C)CCCCCCCCCCC1CC(=O)NC(CC(N)=O)C(=O)NC(CC2=CC=C(O)C=C2)C(=O)NC(CC(N)=O)C(=O)NC(CCC(N)=O)C(=O)N3CCCC3C(=O)NC(CC(N)=O)C(=O)NC(CO)C(=O)N1	1084.59169524	MoNA	CCMSLIB00000847376
Castacrenin D	C48H30O30	OC(=O)C1=CC(O)=C(O)C(O)=C1C1C2OC(=O)C3=C1C(O)=C(O)C(O)=C3C1=C3C(=C(O)C(O)=C1O)C1=C(O)C(O)=C(O)C=C1C(=O)OC1COC(=O)C4=CC(O)=C(O)C(O)=C4C4=C(C=C(O)C(O)=C4O)C(=O)OC1C2OC3=O	1086.08218962	HMDB	HMDB0031903
Camelliatannin G	C49H34O29	OC1CC2=C(OC1C1=CC(O)=C(O)C=C1)C1=C(OC34C1C1OC(=O)C3=C(C3=C(O)C(O)=C(O)C=C3C(=O)OC1C1OC(=O)C3=CC(O)=C(O)C(O)=C3C3=C(C=C(O)C(O)=C3O)C(=O)OCC1O)C(O)(OC4=O)C(O)=O)C=C2O	1086.118575126	HMDB	HMDB0041118
Hexaglutamyl folate  (THF)	C44H54N12O21	N[C@H](CCC(=O)OC(=O)[C@](N(C(=O)CC[C@@H](N)C(O)=O)C(=O)C1=CC=C(NCC2=NC3=C(NC(=N)N=C3O)N=C2)C=C1)(C(=O)CC[C@@H](N)C(O)=O)C(CC(O)=O)(C(=O)CC[C@@H](N)C(O)=O)C(=O)CC[C@@H](N)C(O)=O)C(O)=O	1086.35264685	HMDB	HMDB0060217
Bicornin	C48H32O30	OC1=CC(=CC(O)=C1O)C(=O)OC1OC2COC(=O)C3=C(OC4=C(O)C5=C(C=C4O)C(=O)OC4=C5C(=CC(O)=C4O)C(=O)OC2C(OC(=O)C2=CC(O)=C(O)C(O)=C2)C1OC(=O)C1=CC(O)=C(O)C(O)=C1)C(O)=C(O)C(O)=C3	1088.097839684	HMDB	HMDB0034097
Tragopogonsaponin F	C56H80O21	CC1(C)CCC2(C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(C(O)C(O)C6O)C(O)=O)C(C)(C)C5CCC34C)C2C1)C(=O)OC1OCC(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC(=O)\C=C\C1=CC=C(O)C=C1	1088.519209622	HMDB	HMDB0037919
Tragopogonsaponin G	C56H82O21	CC1(C)CCC2(C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(C(O)C(O)C6O)C(O)=O)C(C)(C)C5CCC34C)C2C1)C(=O)OC1OCC(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC(=O)CCC1=CC=C(O)C=C1	1090.534859686	HMDB	HMDB0037923
Caspofungin	C52H88N10O15	CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](NCCN)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC1=O)[C@@H](C)O)[C@H](O)[C@@H](O)C1=CC=C(O)C=C1)[C@H](O)CCN	1092.643062196	HMDB	HMDB0014661
Pelargonidin 3-O-[2-O-(6-(E)-feruloyl-beta-D-glucopyranosyl)-6-O-(E)-caffeoyl-beta-D-glucopyranoside] 5-O-(beta-D-glucopyranoside)	C52H55O26	COC1=CC(\C=C\C(=O)OC[C@H]2O[C@@H](O[C@H]3[C@H](OC4=C([O+]=C5C=C(O)C=C(O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)C5=C4)C4=CC=C(O)C=C4)O[C@H](COC(=O)\C=C\C4=CC(O)=C(O)C=C4)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)=CC=C1O	1095.298156932	HMDB	HMDB0301996
Pelargonidin 3-O-[2-O-(6-(E)-caffeoyl-beta-D-glucopyranosyl)-6-O-(E)-feruloyl-beta-D-glucopyranoside] 5-O-(beta-D-glucopyranoside)	C52H55O26	COC1=C(O)C=CC(\C=C\C(=O)OC[C@H]2O[C@@H](OC3=C([O+]=C4C=C(O)C=C(O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)C4=C3)C3=CC=C(O)C=C3)[C@H](O[C@@H]3O[C@H](COC(=O)\C=C\C4=CC=C(O)C(O)=C4)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@@H]2O)=C1	1095.298156932	HMDB	HMDB0301999
Lanreotide	C54H69N11O10S2	[H]N([H])CCCCC1N([H])C(=O)C(CC2=CN([H])C3=CC=CC=C23)N([H])C(=O)C(CC2=CC=C(O)C=C2)N([H])C(=O)C(CSSCC(N([H])C(=O)C(N([H])C1=O)C(C)C)C(=O)N([H])C(C(C)O)C(=O)N([H])[H])N([H])C(=O)C(CC1=CC2=CC=CC=C2C=C1)N([H])[H]	1095.467029814	HMDB	HMDB0253977
Kaempferol 3-(2'''-caffeoylsophoroside) 7-cellobioside	C48H56O29	OCC1OC(OC2C(CO)OC(OC3=CC(O)=C4C(OC(C5=CC=C(O)C=C5)=C(OC5OC(CO)C(O)C(O)C5OC5OC(CO)C(O)C(O)C5OC(=O)\C=C\C5=CC(O)=C(O)C=C5)C4=O)=C3)C(O)C2O)C(O)C(O)C1O	1096.29072583	HMDB	HMDB0032787
Pisumflavonoside II	C48H56O29	OCC1OC(OC2=CC(O)=C3C(OC(C4=CC(O)=C(O)C=C4)=C(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4OC4OC(COC(=O)\C=C\C5=CC=C(O)C=C5)C(O)C(O)C4O)C3=O)=C2)C(O)C(O)C1O	1096.29072583	HMDB	HMDB0037964
Kaempferol-3-sophorotrioside-7-sophoroside	C45H60O31	O=C1C(OC2OC(CO)C(O)C(O)C2OC3OC(CO)C(O)C(O)C3OC4OC(CO)C(O)C(O)C4O)=C(OC5=CC(OC6OC(CO)C(O)C(O)C6OC7OC(CO)C(O)C(O)C7O)=CC(O)=C15)C=8C=CC(O)=CC8	1096.31185514	MoNA	PM002505
Kaempferol 3-O-sophorotrioside 7-O-sophoroside	C45H60O31	OCC1OC(OC2C(O)C(O)C(CO)OC2OC2C(O)C(O)C(CO)OC2OC2=C(OC3=CC(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)=CC(O)=C3C2=O)C2=CC=C(O)C=C2)C(O)C(O)C1O	1096.311855202	HMDB	HMDB0029264
YGM 1B	C51H53O27	OCC1OC(OC2=CC(O)=CC3=[O+]C(=C(OC4OC(COC(=O)\C=C\C5=CC(O)=C(O)C=C5)C(O)C(O)C4OC4OC(COC(=O)\C=C\C5=CC(O)=C(O)C=C5)C(O)C(O)C4O)C=C23)C2=CC(O)=C(O)C=C2)C(O)C(O)C1O	1097.27742149	HMDB	HMDB0035460
Cyanidin 3-(6'',6'''-dicaffeylsophoroside) 5-glucoside	C51H53O27	OC[C@H]1O[C@@H](OC2=C3C=C(O[C@H]4O[C@H](COC(=O)\C=C\C5=CC(O)=C(O)C=C5)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](COC(=O)\C=C\C5=CC(O)=C(O)C=C5)[C@@H](O)[C@H](O)[C@H]4O)C(=[O+]C3=CC(O)=C2)C2=CC=C(O)C(O)=C2)[C@H](O)[C@@H](O)[C@@H]1O	1097.27742149	HMDB	HMDB0301891
Cyanidin 3-dicaffeoyl-sophoroside 5-glucoside	C51H53O27	OC[C@H]1O[C@@H](OC2=C3C=C(O[C@@H]4O[C@H](COC(=O)\C=C\C5=CC=C(O)C(O)=C5)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](COC(=O)\C=C\C5=CC=C(O)C(O)=C5)[C@@H](O)[C@H](O)[C@H]4O)C(=[O+]C3=CC(O)=C2)C2=CC(O)=C(O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O	1097.27742149	HMDB	HMDB0302689
3-(2-Naphthalenyl)-D-alanyl-L-cysteinyl-L-tyrosyl-D-tryptophyl-L-lysyl-L-valyl-L-cysteinyl-L-threoninamide	C54H71N11O10S2	CCCC(NC(=O)C(CCCCN)NC(=O)C(CC1=CNC2=CC=CC=C12)NC(=O)C(CC1=CC=C(O)C=C1)NC(=O)C(CS)NC(=O)C(N)CC1=CC2=CC=CC=C2C=C1)C(=O)NC(CS)C(=O)NC(C(C)O)C(N)=O	1097.482679878	HMDB	HMDB0249210
(2S,3S)-2-[(2S,4R,5R,6R)-4-[(4R,5S,6R)-4-[(2S,4S,5R,6R)-4,5-dihydroxy-4,6-dimethyloxan-2-yl]oxy-5-hydroxy-6-methyloxan-2-yl]oxy-5-hydroxy-6-methyloxan-2-yl]oxy-3-[(1S,3S,4R)-3,4-dihydroxy-1-methoxy-2-oxopentyl]-6-[(2S,4R,5R,6R)-4-[(2S,4R,5S,6R)-4,5-dihydroxy-6-methyloxan-2-yl]oxy-5-methoxy-6-methyloxan-2-yl]oxy-8,9-dihydroxy-7-methyl-3,4-dihydro-2H-anthracen-1-one	C53H78O24	O=C1C2=C(O)C3=C(O)C(=C(OC4OC(C)C(OC)C(OC5OC(C)C(O)C(O)C5)C4)C=C3C=C2CC(C(OC)C(=O)C(O)C(O)C)C1OC6OC(C)C(O)C(OC7OC(C)C(O)C(OC8OC(C)C(O)C(O)(C)C8)C7)C6)C	1098.488303376	MoNA	VF-NPL-QTOF001137
NCGC00381093-01!(2S,3S)-2-[(2S,4R,5R,6R)-4-[(4R,5S,6R)-4-[(2S,4S,5R,6R)-4,5-dihydroxy-4,6-dimethyloxan-2-yl]oxy-5-hydroxy-6-methyloxan-2-yl]oxy-5-hydroxy-6-methyloxan-2-yl]oxy-3-[(1S,3S,4R)-3,4-dihydroxy-1-methoxy-2-oxopentyl]-6-[(2S,4R,5R,6R)-4-[(2S,4R,5S,6R)-4,5-dihydroxy-6-methyloxan-2-yl]oxy-5-methoxy-6-methyloxan-2-yl]oxy-8,9-dihydroxy-7-methyl-3,4-dihydro-2H-anthracen-1-one	C53H78O24	CO[C@@H]([C@@H]1CC2=CC3=CC(O[C@H]4C[C@@H](O[C@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@H](OC)[C@@H](C)O4)=C(C)C(O)=C3C(O)=C2C(=O)[C@H]1O[C@H]6C[C@@H](OC7C[C@@H](O[C@H]8C[C@](C)(O)[C@H](O)[C@@H](C)O8)[C@@H](O)[C@@H](C)O7)[C@H](O)[C@@H](C)O6)C(=O)[C@@H](O)[C@@H](C)O	1098.488303376	MoNA	CCMSLIB00000848630
beta-Neoendorphin	C54H77N13O12	CC(C)CC(NC(=O)C(CC1=CC=CC=C1)NC(=O)CNC(=O)CNC(=O)C(N)CC1=CC=C(O)C=C1)C(=O)NC(CCCNC(N)=N)C(=O)NC(CCCCN)C(=O)NC(CC1=CC=C(O)C=C1)C(=O)N1CCCC1C(O)=O	1099.581464971	HMDB	HMDB0249145
Influenza Hemagglutinin (HA) Peptide	C53H67N9O17	CC(C)C(NC(=O)C(CC(O)=O)NC(=O)C(CC1=CC=C(O)C=C1)NC(=O)C1CCCN1C(=O)C(N)CC1=CC=C(O)C=C1)C(=O)N1CCCC1C(=O)NC(CC(O)=O)C(=O)NC(CC1=CC=C(O)C=C1)C(=O)NC(C)C(O)=O	1101.465491733	HMDB	HMDB0253483
Tctap	C51H69N13O11S2	CC(O)C(NC(=O)C1NC(=O)C(NC(=O)C(CCCN=C(N)N)NC(=O)C(CC2=CNC3=CC=CC=C23)NC(=O)C(CC2=CC=C(O)C=C2)NC(=O)C(CSSC1(C)C)NC(=O)C(N)CC1=CC=CC=C1)C(C)O)C(N)=O	1103.468092442	HMDB	HMDB0244303
Kurahamide	C55H77N9O15	CCCC(N[C@H](C(N[C@H](C(N[C@H]1[C@@H](C)OC([C@H](C(C)C)NC([C@H](CC2=CC=C(O)C=C2)N(C)C([C@H](CC3=CC=CC=C3)N4C(O)CC[C@H](NC(/C(NC1=O)=C\C)=O)C4=O)=O)=O)=O)=O)[C@H](OC([C@@H](NC(CCC)=O)C)=O)C)=O)C)=O	1103.553912764	MoNA	CCMSLIB00005723418
HoshinoamideA	C55H77N9O15	O=C(N[C@H](C(O[C@@H]([C@@H]1NC([C@H]([C@@H](C)OC([C@H](C)NC(CCC)=O)=O)NC([C@H](C)NC(CCC)=O)=O)=O)C)=O)C(C)C)[C@@H](N(C)C([C@H](CC2=CC=CC=C2)N([C@H](O)CC[C@@H]3NC(/C(NC1=O)=C/C)=O)C3=O)=O)CC4=CC=C(O)C=C4	1103.553912764	MoNA	CCMSLIB00004722216
Sanguiin H2	C48H32O31	OC(=O)C1=CC(O)=C(O)C(OC2=C3C(=C(O)C(O)=C2O)C2=C(C=C(O)C(O)=C2O)C(=O)OCC2OC(OC(=O)C4=CC(O)=C(O)C(O)=C4)C4OC(=O)C5=CC(O)=C(O)C(O)=C5C5=C(C=C(O)C(O)=C5O)C(=O)OC4C2OC3=O)=C1	1104.092754306	HMDB	HMDB0039262
Loggerpeptin B	[C55H78N9O15]-	OC1=CC=C(C[C@H]([N-]C([C@@H](N(C([C@@H](NC([C@H](CCC)NC2=O)=O)CC3)=O)[C@@H]3O)CC4=CC=CC=C4)=O)C(N[C@@H](C(C)C)C(O[C@@H]([C@@H]2NC([C@@H](NC([C@H](C)NC(CCC)=O)=O)[C@H](C)OC([C@H](C)NC(CCC)=O)=O)=O)C)=O)=O)C=C1	1104.5622863759093	MoNA	CCMSLIB00005436092
CTAP-III	C51H71N13O11S2	CC(O)C(NC(=O)C(NC(=O)C(NC(=O)C(CCCN=C(N)N)NC(=O)C(CC1=CNC2=CC=CC=C12)NC(=O)C(CC1=CC=C(O)C=C1)NC(=O)C(CS)NC(=O)C(N)CC1=CC=CC=C1)C(C)O)C(C)(C)S)C(N)=O	1105.483742506	HMDB	HMDB0242719
Syzyginin A	C48H34O31	OC(=O)C1=C(OC2=C(O)C3=C(C=C2O)C(=O)OCC2OC(OC(=O)C4=CC(O)=C(O)C(O)=C4)C(OC(=O)C4=CC(O)=C(O)C(O)=C4)C(OC(=O)C4=CC(O)=C(O)C(O)=C4)C2OC(=O)C2=CC(O)=C(O)C(O)=C32)C(O)=C(O)C(O)=C1	1106.10840437	HMDB	HMDB0030236
Rugosin A	C48H34O31	OC(=O)C1=C(OC2=CC3=C(C(O)=C2O)C2=C(C=C(O)C(O)=C2O)C(=O)OC2C(COC3=O)OC(OC(=O)C3=CC(O)=C(O)C(O)=C3)C(OC(=O)C3=CC(O)=C(O)C(O)=C3)C2OC(=O)C2=CC(O)=C(O)C(O)=C2)C(O)=C(O)C(O)=C1	1106.10840437	HMDB	HMDB0303001
Pelargonidin 3-O-[2-O-(6-(E)-feruloyl-beta-D-glucopyranosyl)-6-O-(E)-feruloyl-beta-D-glucopyranoside] 5-O-(beta-D-glucopyranoside)	C53H57O26	COC1=CC(\C=C\C(=O)OC[C@H]2O[C@@H](O[C@H]3[C@H](OC4=C([O+]=C5C=C(O)C=C(O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)C5=C4)C4=CC=C(O)C=C4)O[C@H](COC(=O)\C=C\C4=CC(OC)=C(O)C=C4)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)=CC=C1O	1109.313806996	HMDB	HMDB0301969
Pelargonidin 3-O-[2-O-(2-(E)-feruloyl-beta-D-glucopyranosyl)-6-O-(E)-feruloyl-beta-D-glucopyranoside] 5-O-(beta-D-glucopyranoside)	C53H57O26	COC1=CC(\C=C\C(=O)O[C@H]2[C@H](O[C@H]3[C@H](OC4=C([O+]=C5C=C(O)C=C(O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)C5=C4)C4=CC=C(O)C=C4)O[C@H](COC(=O)\C=C\C4=CC(OC)=C(O)C=C4)[C@@H](O)[C@@H]3O)O[C@H](CO)[C@@H](O)[C@@H]2O)=CC=C1O	1109.313806996	HMDB	HMDB0302001
Coumamycin	C55H59N5O20	COC1C(OC(=O)C2=CC=C(C)N2)C(O)C(OC2=C(C)C3=C(C=C2)C(O)=C(NC(=O)C2=C(C)C(=CN2)C(=O)NC2=C(O)C4=C(OC2=O)C(C)=C(OC2OC(C)(C)C(OC)C(OC(=O)C5=CC=C(C)N5)C2O)C=C4)C(=O)O3)OC1(C)C	1109.37533932	HMDB	HMDB0250487
Kaempferol 3-O-feruloyl-caffeoyl-sophoroside 7-O-glucoside	C52H54O27	COC1=CC(\C=C\C(=O)OC[C@H]2O[C@@H](O[C@H]3[C@@H](OC4=C(OC5=CC(O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)=CC(O)=C5C4=O)C4=CC=C(O)C=C4)O[C@H](COC(=O)\C=C\C4=CC=C(O)C(O)=C4)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)=CC=C1O	1110.285246522	HMDB	HMDB0029266
Flavonol base + 3O, O-Hex-Hex, O-Hex-Hex-Feruloyl	C49H58O29	O=C(OC1C(OC(CO)C(O)C1(O))OC7C(OC=5C(=O)C6=C(O)C=C(OC3OC(CO)C(OC2OC(CO)C(O)C(O)C2(O))C(O)C3(O))C=C6(OC=5(C4=CC=C(O)C=C4)))OC(CO)C(O)C7(O))C=CC=8C=CC(O)=C(OC)C=8	1110.306375836	MoNA	PR310940
Kaempferol 3-(2'''-feruloylsophoroside) 7-cellobioside	C49H58O29	COC1=C(O)C=CC(\C=C\C(=O)OC2C(OC3C(OC4=C(OC5=CC(OC6OC(CO)C(OC7OC(CO)C(O)C(O)C7O)C(O)C6O)=CC(O)=C5C4=O)C4=CC=C(O)C=C4)OC(CO)C(O)C3O)OC(CO)C(O)C2O)=C1	1110.306375894	HMDB	HMDB0032788
H-Tyr-Phe-Leu-Phe-Arg-Pro-Arg-Asn-NH2	C54H78N16O10	CC(C)CC(NC(=O)C(CC1=CC=CC=C1)NC(=O)C(N)CC1=CC=C(O)C=C1)C(=O)NC(CC1=CC=CC=C1)C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NC(CCCN=C(N)N)C(=O)NC(CC(N)=O)C(N)=O	1110.608682776	HMDB	HMDB0249979
YGM 4B	C52H55O27	COC1=C(O)C=CC(=C1)C1=[O+]C2=C(C=C1OC1OC(COC(=O)\C=C\C3=CC=C(O)C(O)=C3)C(O)C(O)C1OC1OC(COC(=O)\C=C\C3=CC=C(O)C(O)=C3)C(O)C(O)C1O)C(OC1OC(CO)C(O)C(O)C1O)=CC(O)=C2	1111.293071554	HMDB	HMDB0035455
YGM 3	C52H55O27	COC1=C(O)C=CC(\C=C\C(=O)OCC2OC(OC3C(OC4=C([O+]=C5C=C(O)C=C(OC6OC(CO)C(O)C(O)C6O)C5=C4)C4=CC(O)=C(O)C=C4)OC(COC(=O)\C=C\C4=CC(O)=C(O)C=C4)C(O)C3O)C(O)C(O)C2O)=C1	1111.293071554	HMDB	HMDB0035461
Cyanidin 3-(6''-caffeyl-6'''-ferulylsophoroside) 5-glucoside	C52H55O27	COC1=C(O)C=CC(\C=C\C(=O)OC[C@H]2O[C@@H](O[C@H]3[C@@H](OC4=CC5=C(O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)C=C(O)C=C5[O+]=C4C4=CC=C(O)C(O)=C4)O[C@H](COC(=O)\C=C\C4=CC(O)=C(O)C=C4)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)=C1	1111.293071554	HMDB	HMDB0301892
Cyanidin 3-[6-(4-glucosylferuloyl)sophoroside] 5-glucoside	C49H59O29	COC1=C(OC2OC(CO)C(O)C(O)C2O)C=CC(\C=C\C(=O)OCC2OC(OC3=C([O+]=C4C=C(O)C=C(OC5OC(CO)C(O)C(O)C5O)C4=C3)C3=CC(O)=C(O)C=C3)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)=C1	1111.314200926	HMDB	HMDB0041156
gentiodelphin	C51H53O28	OCC1OC(OC2=C([O+]=C3C=C(O)C=C(OC4OC(COC(=O)C=CC5=CC=C(O)C(O)=C5)C(O)C(O)C4O)C3=C2)C2=CC(O)=C(O)C(OC3OC(COC(=O)C=CC4=CC=C(O)C(O)=C4)C(O)C(O)C3O)=C2)C(O)C(O)C1O	1113.271787487	HMDB	HMDB0304368
Guavin D	C51H38O29	CC(=O)OC1COC(=O)C2=C(C(O)=C(O)C(O)=C2)C2=C(O)C(O)=C(O)C=C2C(=O)OC1C1OC(=O)C2=C3C4C5=C(C(C1OC5=O)C1=C(O)C=C(O)C5=C1OC(C(O)C5)C1=CC(O)=C(O)C=C1)C(=O)C(O)(O)C4(O)OC3=C(O)C(O)=C2	1114.149875254	HMDB	HMDB0039270
Tragopogonsaponin J	C57H84O22	COC1=CC(CCC(=O)OC2C(OC(=O)C34CCC(C)(C)CC3C3=CCC5C6(C)CCC(OC7OC(C(O)C(O)C7O)C(O)=O)C(C)(C)C6CCC5(C)C3(C)CC4O)OCC(O)C2OC2OC(CO)C(O)C(O)C2O)=CC=C1O	1120.545424372	HMDB	HMDB0037924
Rivulariapeptolide 1121	C56H83N9O15	CC(C)[C@H](NC([C@H](CC1=CC=C(O)C=C1)N(C)C([C@H](CC(C)C)N2[C@H](O)CC[C@H](NC(/C(NC3=O)=C\C)=O)C2=O)=O)=O)C(O[C@H](C)[C@@H]3NC([C@H]([C@@H](OC(C4N(C(CCC)=O)CCC4)=O)C)NC(C5CCCN5C(CCC)=O)=O)=O)=O	1121.600862956	MoNA	CCMSLIB00005723399
YGM 6	C53H57O27	COC1=C(O)C=CC(\C=C\C(=O)OCC2OC(OC3C(OC4=C([O+]=C5C=C(O)C=C(OC6OC(CO)C(O)C(O)C6O)C5=C4)C4=CC(OC)=C(O)C=C4)OC(COC(=O)\C=C\C4=CC(O)=C(O)C=C4)C(O)C3O)C(O)C(O)C2O)=C1	1125.308721618	HMDB	HMDB0035456
Cyanidin 3-(6-coumaryl-2'-sinapoylsophoroside) 5-glucoside	C53H57O27	COC1=CC(\C=C\C(=O)OC2C(OC3C(OC4=C([O+]=C5C=C(O)C=C(OC6OC(CO)C(O)C(O)C6O)C5=C4)C4=CC(O)=C(O)C=C4)OC(COC(=O)\C=C\C4=CC=C(O)C=C4)C(O)C3O)OC(CO)C(O)C2O)=CC(OC)=C1O	1125.308721618	HMDB	HMDB0041157
L-Asparagine, L-alanyl-L-tyrosyl-L-methionyl-L-threonyl-L-methionyl-L-lysyl-L-isoleucyl-L-arginyl-	C48H82N14O13S2	CCC(C)C(NC(=O)C(CCCCN)NC(=O)C(CCSC)NC(=O)C(NC(=O)C(CCSC)NC(=O)C(CC1=CC=C(O)C=C1)NC(=O)C(C)N)C(C)O)C(=O)NC(CCCN=C(N)N)C(=O)NC(CC(N)=O)C(O)=O	1126.562721104	HMDB	HMDB0259442
Guavin C	C51H38O30	CC(=O)OC1COC(=O)C2=C(C(O)=C(O)C(O)=C2)C2=C(O)C(O)=C(O)C=C2C(=O)OC1C1OC(=O)C2=C3C4C5=C(C(C1OC5=O)C1=C(O)C=C(O)C5=C1OC(C(O)C5)C1=CC(O)=C(O)C(O)=C1)C(=O)C(O)(O)C4(O)OC3=C(O)C(O)=C2	1130.144789876	HMDB	HMDB0039435
Vapreotide	C57H70N12O9S2	CC(C)C1NC(=O)C(CCCCN)NC(=O)C(CC2=CNC3=C2C=CC=C3)NC(=O)C(CC2=CC=C(O)C=C2)NC(=O)C(CSSCC(NC1=O)C(=O)NC(CC1=CC2=CC=CC=C2N1)C(N)=O)NC(=O)C(N)CC1=CC=CC=C1	1130.483013278	HMDB	HMDB0015601
D-Phe-Cys-Tyr-D-Trp-Lys-Val-Cys-Trp-NH2	C57H72N12O9S2	CC(C)C(NC(=O)C(CCCCN)NC(=O)C(CC1=CNC2=CC=CC=C12)NC(=O)C(CC1=CC=C(O)C=C1)NC(=O)C(CS)NC(=O)C(N)CC1=CC=CC=C1)C(=O)NC(CS)C(=O)NC(CC1=CNC2=CC=CC=C12)C(N)=O	1132.498664294	HMDB	HMDB0250785
Arginine vasopressin, (beta-mercapto)beta,beta-cyclopentamethylenepropionic acid(1)-	C51H72N14O12S2	NC(=O)CCC1NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CC2=CC=C(O)C=C2)NC(=O)CC2(CCCCC2)SSCC(NC(=O)C(CC(N)=O)NC1=O)C(=O)N1CCCC1C(=O)NC(CCCN=C(N)N)C(=O)NCC(N)=O	1136.489556162	HMDB	HMDB0250812
Anidulafungin	C58H73N7O17	[H][C@@]12C[C@@H](O)CN1C(=O)[C@@]([H])(NC(=O)[C@H](C[C@@H](O)[C@@H](O)NC(=O)[C@]1([H])[C@@H](O)[C@@H](C)CN1C(=O)[C@@]([H])(NC(=O)[C@@]([H])(NC2=O)[C@H](O)[C@@H](O)C1=CC=C(O)C=C1)[C@@H](C)O)NC(=O)C1=CC=C(C=C1)C1=CC=C(C=C1)C1=CC=C(OCCCCC)C=C1)[C@@H](C)O	1139.506293945	HMDB	HMDB0014506
Kaempferol 3-O-sinapoyl-caffeoyl-sophoroside 7-O-glucoside	C53H56O28	COC1=CC(\C=C\C(=O)OC[C@H]2O[C@@H](O[C@H]3[C@@H](OC4=C(OC5=CC(O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)=CC(O)=C5C4=O)C4=CC=C(O)C=C4)O[C@H](COC(=O)\C=C\C4=CC=C(O)C(O)=C4)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)=CC(OC)=C1O	1140.295811208	HMDB	HMDB0029265
Kaempferol 3-(2'''-sinapoylsophoroside) 7-cellobioside	C50H60O30	COC1=CC(\C=C\C(=O)OC2C(OC3C(OC4=C(OC5=CC(OC6OC(CO)C(OC7OC(CO)C(O)C(O)C7O)C(O)C6O)=CC(O)=C5C4=O)C4=CC=C(O)C=C4)OC(CO)C(O)C3O)OC(CO)C(O)C2O)=CC(OC)=C1O	1140.31694058	HMDB	HMDB0032789
[(2R,3R,4S,6S)-6-[(2R,3S,4R)-6-[(2R,3R,4R,6S)-6-[[(2S,3S)-3-[(1S,3S,4R)-3,4-dihydroxy-1-methoxy-2-oxopentyl]-6-[(2S,4R,5R,6R)-4-[(2S,4R,5S,6R)-4,5-dihydroxy-6-methyloxan-2-yl]oxy-5-methoxy-6-methyloxan-2-yl]oxy-8,9-dihydroxy-7-methyl-1-oxo-3,4-dihydro-2H-anthracen-2-yl]oxy]-3-hydroxy-2-methyloxan-4-yl]oxy-3-hydroxy-2-methyloxan-4-yl]oxy-4-hydroxy-2,4-dimethyloxan-3-yl] acetate	C55H80O25	O=C(OC1C(OC(OC2CC(OC(C)C2O)OC3CC(OC4C(=O)C5=C(O)C6=C(O)C(=C(OC7OC(C)C(OC)C(OC8OC(C)C(O)C(O)C8)C7)C=C6C=C5CC4C(OC)C(=O)C(O)C(O)C)C)OC(C)C3O)CC1(O)C)C)C	1140.49886806	MoNA	VF-NPL-QTOF005521
